Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Cumulative Growth (%),Index Name,Ticker,Continent
2016-04-01 00:00:00-04:00,15.796195472646353,17.37581489891158,14.97149497555809,17.210874557495117,21780100,0.0,0.0,0.0,20.696612933990323,iShares Latin America 40 ETF,ILF,North America
2016-05-01 00:00:00-04:00,17.077655794963732,17.077655794963732,14.965152365055253,14.990527153015137,27068400,0.0,0.0,0.0,5.125735907244189,iShares Latin America 40 ETF,ILF,North America
2016-06-01 00:00:00-04:00,14.876335627994044,16.728740734836006,14.806552858457412,16.677989959716797,44885000,0.153,0.0,0.0,16.95959388701076,iShares Latin America 40 ETF,ILF,North America
2016-07-01 00:00:00-04:00,16.837555493909218,17.909848870258195,15.982275147672036,17.756664276123047,31607400,0.0,0.0,0.0,24.524133156308082,iShares Latin America 40 ETF,ILF,North America
2016-08-01 00:00:00-04:00,17.68645583205331,18.950230979743914,17.188606159917452,17.980060577392578,34140100,0.0,0.0,0.0,26.090769227888266,iShares Latin America 40 ETF,ILF,North America
2016-09-01 00:00:00-04:00,17.909855386301658,18.79066864479384,17.092870587008477,17.897090911865234,38022700,0.0,0.0,0.0,25.50891863267517,iShares Latin America 40 ETF,ILF,North America
2016-10-01 00:00:00-04:00,18.00559462015323,20.143799186040763,17.89070705231433,19.83104705810547,33321600,0.0,0.0,0.0,39.07138785144111,iShares Latin America 40 ETF,ILF,North America
2016-11-01 00:00:00-04:00,19.799134099431857,20.207626477001522,16.9269193304877,17.941768646240234,63338400,0.0,0.0,0.0,25.822235146290605,iShares Latin America 40 ETF,ILF,North America
2016-12-01 00:00:00-05:00,17.69922343836619,18.299197465020196,16.869473083289748,17.603483200073242,30647400,0.285,0.0,0.0,23.44990319878719,iShares Latin America 40 ETF,ILF,North America
2017-01-01 00:00:00-05:00,18.09475239060629,20.010668189185584,18.09475239060629,19.533302307128906,32626100,0.0,0.0,0.0,36.98336014304697,iShares Latin America 40 ETF,ILF,North America
2017-02-01 00:00:00-05:00,19.668774648342197,21.320203083025014,19.455895206490155,20.100984573364258,25452900,0.0,0.0,0.0,40.96440866724647,iShares Latin America 40 ETF,ILF,North America
2017-03-01 00:00:00-05:00,20.27515582232321,20.791226742833867,19.4881461305318,20.455780029296875,43775200,0.0,0.0,0.0,43.452522195259434,iShares Latin America 40 ETF,ILF,North America
2017-04-01 00:00:00-04:00,20.584802485204076,21.07506934238541,19.971967068111844,20.242904663085938,28075200,0.0,0.0,0.0,41.9596674543274,iShares Latin America 40 ETF,ILF,North America
2017-05-01 00:00:00-04:00,20.25580162727293,21.475021111742887,18.06249848579422,19.552654266357422,37122000,0.0,0.0,0.0,37.11907177842701,iShares Latin America 40 ETF,ILF,North America
2017-06-01 00:00:00-04:00,19.675221494634386,19.894551931040166,18.855957878083984,19.533302307128906,17257400,0.31,0.0,0.0,36.98336014304697,iShares Latin America 40 ETF,ILF,North America
2017-07-01 00:00:00-04:00,19.88491385581627,21.5077729373713,19.637247895544117,21.49473762512207,16103300,0.0,0.0,0.0,50.73853560377233,iShares Latin America 40 ETF,ILF,North America
2017-08-01 00:00:00-04:00,21.52081081162293,22.76565468795668,21.305731863253403,22.504953384399414,18801100,0.0,0.0,0.0,57.82298794057794,iShares Latin America 40 ETF,ILF,North America
2017-09-01 00:00:00-04:00,22.75913326278291,23.573821638218696,22.478882748966086,22.869932174682617,21836200,0.0,0.0,0.0,60.38251526923097,iShares Latin America 40 ETF,ILF,North America
2017-10-01 00:00:00-04:00,22.759133956033317,23.762830661838713,22.022657432292824,22.120418548583984,40004500,0.0,0.0,0.0,55.1263177578394,iShares Latin America 40 ETF,ILF,North America
2017-11-01 00:00:00-04:00,22.172561424828565,22.35505084426713,20.85602457517295,21.234041213989258,30027200,0.0,0.0,0.0,48.91032090598553,iShares Latin America 40 ETF,ILF,North America
2017-12-01 00:00:00-05:00,21.36438596024966,22.400669614970166,20.758258887232753,22.27031898498535,18763300,0.30700000000000005,0.0,0.0,56.17754120906682,iShares Latin America 40 ETF,ILF,North America
2018-01-01 00:00:00-05:00,22.8772529973677,26.008241409114753,22.844364980229805,25.59384536743164,32687800,0.0,0.0,0.0,79.4848040688344,iShares Latin America 40 ETF,ILF,North America
2018-02-01 00:00:00-05:00,25.62673817726431,25.9819348508499,23.166677902864876,24.765060424804688,32580100,0.0,0.0,0.0,73.6726917853129,iShares Latin America 40 ETF,ILF,North America
2018-03-01 00:00:00-05:00,24.850562120271313,25.449133016730535,23.81128630968257,24.712430953979492,41098000,0.0,0.0,0.0,73.30361124568728,iShares Latin America 40 ETF,ILF,North America
2018-04-01 00:00:00-04:00,24.61376659269903,25.087362072656923,23.69288955957466,24.133594512939453,33907500,0.0,0.0,0.0,69.24434060008994,iShares Latin America 40 ETF,ILF,North America
2018-05-01 00:00:00-04:00,24.00861609367215,24.080971228576267,20.450078849744965,20.647409439086914,52668900,0.0,0.0,0.0,44.79638305618965,iShares Latin America 40 ETF,ILF,North America
2018-06-01 00:00:00-04:00,20.871054870067443,21.06838549181342,18.8648556154592,19.46342658996582,35208400,0.511,0.0,0.0,36.49333493487153,iShares Latin America 40 ETF,ILF,North America
2018-07-01 00:00:00-04:00,19.53714555234474,22.334858317427887,19.423362881097805,22.033668518066406,26696400,0.0,0.0,0.0,54.5179561768858,iShares Latin America 40 ETF,ILF,North America
2018-08-01 00:00:00-04:00,21.9399661462781,22.53565123493733,19.771404642547573,20.19976234436035,55984600,0.0,0.0,0.0,41.657118520692336,iShares Latin America 40 ETF,ILF,North America
2018-09-01 00:00:00-04:00,19.57730080389369,21.377743525872514,19.182408138541337,21.00962257385254,32470000,0.0,0.0,0.0,47.33651536500223,iShares Latin America 40 ETF,ILF,North America
2018-10-01 00:00:00-04:00,21.07655156007003,23.15141082812913,20.956075671202438,22.020278930664062,49393900,0.0,0.0,0.0,54.42405752910658,iShares Latin America 40 ETF,ILF,North America
2018-11-01 00:00:00-04:00,22.308084900668213,23.131335206956084,20.193065892004917,21.498218536376953,34170100,0.0,0.0,0.0,50.76294657701976,iShares Latin America 40 ETF,ILF,North America
2018-12-01 00:00:00-05:00,22.0001984062348,22.147447285527814,19.577299187501655,20.628114700317383,21769600,0.451,0.0,0.0,44.66107269708215,iShares Latin America 40 ETF,ILF,North America
2019-01-01 00:00:00-05:00,21.100348879177663,24.211733229417952,21.066382318848934,24.04869270324707,26143000,0.0,0.0,0.0,68.64894024274004,iShares Latin America 40 ETF,ILF,North America
2019-02-01 00:00:00-05:00,23.906034637940248,24.22532608154591,22.703599460226073,23.1112060546875,23267400,0.0,0.0,0.0,62.0745234242349,iShares Latin America 40 ETF,ILF,North America
2019-03-01 00:00:00-05:00,22.96175041973665,24.14380619407731,21.861217520511264,22.574525833129883,37695400,0.0,0.0,0.0,58.310886384508805,iShares Latin America 40 ETF,ILF,North America
2019-04-01 00:00:00-04:00,22.94815863735039,23.749781940305976,22.295991317093065,22.785118103027344,35288500,0.0,0.0,0.0,59.787730202165655,iShares Latin America 40 ETF,ILF,North America
2019-05-01 00:00:00-04:00,22.82587674724937,22.920986748194053,20.516116859726274,21.997081756591797,43269600,0.0,0.0,0.0,54.26138012821045,iShares Latin America 40 ETF,ILF,North America
2019-06-01 00:00:00-04:00,22.13295004206154,23.362556650076638,22.024252900840445,22.92098617553711,27648600,0.48,0.0,0.0,60.74054733548542,iShares Latin America 40 ETF,ILF,North America
2019-07-01 00:00:00-04:00,23.71386576189291,24.320497616914466,22.54885153936069,22.769445419311523,27876200,0.0,0.0,0.0,59.67782063111127,iShares Latin America 40 ETF,ILF,North America
2019-08-01 00:00:00-04:00,22.79701623905801,23.01071767257062,19.99822958620717,21.101200103759766,29830200,0.0,0.0,0.0,47.97873128748422,iShares Latin America 40 ETF,ILF,North America
2019-09-01 00:00:00-04:00,20.811671442320094,22.445446795470744,20.577290145836994,21.76987648010254,19158900,0.0,0.0,0.0,52.66803243275346,iShares Latin America 40 ETF,ILF,North America
2019-10-01 00:00:00-04:00,21.659582698891523,23.362292891886444,21.046055794523447,22.810808181762695,30715800,0.0,0.0,0.0,59.96788987266968,iShares Latin America 40 ETF,ILF,North America
2019-11-01 00:00:00-04:00,23.203740044464375,23.47948370061287,21.480348767752268,21.728517532348633,22304000,0.0,0.0,0.0,52.377989942946535,iShares Latin America 40 ETF,ILF,North America
2019-12-01 00:00:00-05:00,21.928430997390922,23.706970804058788,21.7147308398218,23.417442321777344,19946800,0.57,0.0,0.0,64.22210053147705,iShares Latin America 40 ETF,ILF,North America
2020-01-01 00:00:00-05:00,23.988507783930853,24.423261981839968,21.891880052187513,21.94797706604004,15905800,0.0,0.0,0.0,53.91701820697457,iShares Latin America 40 ETF,ILF,North America
2020-02-01 00:00:00-05:00,22.172364705568004,23.04186902025288,18.88367401769782,19.61994743347168,40550800,0.0,0.0,0.0,37.59098605083422,iShares Latin America 40 ETF,ILF,North America
2020-03-01 00:00:00-05:00,19.66903450382535,20.66475754324555,10.89685574876196,12.804156303405762,48305200,0.0,0.0,0.0,-10.206869956793241,iShares Latin America 40 ETF,ILF,North America
2020-04-01 00:00:00-04:00,12.257207796861463,14.108411763033704,11.80843172625398,13.421221733093262,51059500,0.0,0.0,0.0,-5.879506633498066,iShares Latin America 40 ETF,ILF,North America
2020-05-01 00:00:00-04:00,13.098664322277147,14.788588224968073,11.955685923594848,14.381884574890137,51312900,0.0,0.0,0.0,0.8574404512699418,iShares Latin America 40 ETF,ILF,North America
2020-06-01 00:00:00-04:00,14.473041210398478,17.691610170117396,14.430968789426338,15.12516975402832,52361900,0.272,0.0,0.0,6.069959040393269,iShares Latin America 40 ETF,ILF,North America
2020-07-01 00:00:00-04:00,15.406820745513816,17.37259238611602,15.406820745513816,16.591960906982422,36529700,0.0,0.0,0.0,16.35628838709142,iShares Latin America 40 ETF,ILF,North America
2020-08-01 00:00:00-04:00,16.499703142952928,16.691312923665272,15.577139637681345,15.669395446777344,31460400,0.0,0.0,0.0,9.886511044594371,iShares Latin America 40 ETF,ILF,North America
2020-09-01 00:00:00-04:00,15.988745498045196,16.5138971912732,14.640381542549088,14.945537567138672,28644800,0.0,0.0,0.0,4.810232437943296,iShares Latin America 40 ETF,ILF,North America
2020-10-01 00:00:00-04:00,14.93134391431183,16.37905900226566,14.690057840723222,14.93843936920166,39130000,0.0,0.0,0.0,4.760454116332125,iShares Latin America 40 ETF,ILF,North America
2020-11-01 00:00:00-04:00,15.094568592390942,19.224816956779325,14.924249225708515,18.67127799987793,47189600,0.0,0.0,0.0,30.938146472794937,iShares Latin America 40 ETF,ILF,North America
2020-12-01 00:00:00-05:00,19.132559517058272,21.26865041027379,19.132559517058272,20.828659057617188,45011800,0.279,0.0,0.0,46.06745240127734,iShares Latin America 40 ETF,ILF,North America
2021-01-01 00:00:00-05:00,21.438640662850034,22.119346710114694,19.439515431416474,19.46101188659668,57578400,0.0,0.0,0.0,36.47640107616945,iShares Latin America 40 ETF,ILF,North America
2021-02-01 00:00:00-05:00,19.85510254607627,21.202183571967662,18.988099417363603,19.00959587097168,27747200,0.0,0.0,0.0,33.31070581018616,iShares Latin America 40 ETF,ILF,North America
2021-03-01 00:00:00-05:00,19.25321936365154,20.34234718685737,18.758811800260222,19.7834529876709,31899600,0.0,0.0,0.0,38.737619623800825,iShares Latin America 40 ETF,ILF,North America
2021-04-01 00:00:00-04:00,19.804948553183387,21.123367842783676,19.56849299399837,20.335182189941406,25979700,0.0,0.0,0.0,42.606792323210385,iShares Latin America 40 ETF,ILF,North America
2021-05-01 00:00:00-04:00,20.421167124282977,21.97604200911475,20.13455452569855,21.94738006591797,40476700,0.0,0.0,0.0,53.91283155786417,iShares Latin America 40 ETF,ILF,North America
2021-06-01 00:00:00-04:00,22.592259937645313,23.30162662588596,21.997538287907602,22.585094451904297,30372300,0.378,0.0,0.0,58.38500211205078,iShares Latin America 40 ETF,ILF,North America
2021-07-01 00:00:00-04:00,22.94190796951416,22.970912310235637,21.056670078717026,21.53523063659668,26418500,0.0,0.0,0.0,51.02250544598781,iShares Latin America 40 ETF,ILF,North America
2021-08-01 00:00:00-04:00,22.021041303438242,22.180561021325403,20.09954668891828,21.455469131469727,33016200,0.0,0.0,0.0,50.46315307378961,iShares Latin America 40 ETF,ILF,North America
2021-09-01 00:00:00-04:00,21.498975299707553,21.60048910964993,18.99740898825264,19.243940353393555,26151300,0.0,0.0,0.0,34.954119408582976,iShares Latin America 40 ETF,ILF,North America
2021-10-01 00:00:00-04:00,19.50497371295899,19.816763481284504,18.170804377754063,18.185306549072266,29146800,0.0,0.0,0.0,27.530120465812203,iShares Latin America 40 ETF,ILF,North America
2021-11-01 00:00:00-04:00,18.2505652943376,18.968406192605556,17.039661625622195,17.24993896484375,28190600,0.0,0.0,0.0,20.970564245267553,iShares Latin America 40 ETF,ILF,North America
2021-12-01 00:00:00-05:00,17.648736063659296,18.489842514461216,16.365323133675982,17.01065444946289,46218200,1.609,0.0,0.0,19.292507128672987,iShares Latin America 40 ETF,ILF,North America
2022-01-01 00:00:00-05:00,18.049372571236606,19.89304327531223,17.6697936562869,19.730365753173828,45722800,0.0,0.0,0.0,38.365328873994706,iShares Latin America 40 ETF,ILF,North America
2022-02-01 00:00:00-05:00,19.80008303031384,21.155722546238675,19.459237587274206,20.838115692138672,49713900,0.0,0.0,0.0,46.13376999325589,iShares Latin America 40 ETF,ILF,North America
2022-03-01 00:00:00-05:00,20.807131147595502,23.688833002512883,20.047971869003025,23.541648864746094,71779500,0.0,0.0,0.0,65.09313756044892,iShares Latin America 40 ETF,ILF,North America
2022-04-01 00:00:00-04:00,23.90573712555309,24.20010393908355,20.047972926458502,20.21839714050293,58352100,0.0,0.0,0.0,41.787800826789635,iShares Latin America 40 ETF,ILF,North America
2022-05-01 00:00:00-04:00,20.063464639738108,22.426151551448836,18.75430377272619,22.023332595825195,75216500,0.0,0.0,0.0,54.44547230618557,iShares Latin America 40 ETF,ILF,North America
2022-06-01 00:00:00-04:00,22.046573953411684,22.1782647255363,17.21275031150282,17.46063995361328,66818800,1.098,0.0,0.0,22.44817048784227,iShares Latin America 40 ETF,ILF,North America
2022-07-01 00:00:00-04:00,17.927080606487134,19.137824506451107,16.74862394950163,19.024822235107422,40232400,0.0,0.0,0.0,33.41748542631458,iShares Latin America 40 ETF,ILF,North America
2022-08-01 00:00:00-04:00,18.895677636437227,20.913584274583368,18.322592890183202,19.62212371826172,31623100,0.0,0.0,0.0,37.60624792506728,iShares Latin America 40 ETF,ILF,North America
2022-09-01 00:00:00-04:00,19.541406413143907,20.929727113511895,18.629313324250976,19.145896911621094,28172000,0.0,0.0,0.0,34.26655926730162,iShares Latin America 40 ETF,ILF,North America
2022-10-01 00:00:00-04:00,19.856202862149928,21.65617532582924,19.630196750387327,20.905513763427734,25932100,0.0,0.0,0.0,46.60641993882943,iShares Latin America 40 ETF,ILF,North America
2022-11-01 00:00:00-04:00,21.12344533354875,22.08396925998275,19.476832888233325,21.107301712036133,21232300,0.0,0.0,0.0,48.021520714014954,iShares Latin America 40 ETF,ILF,North America
2022-12-01 00:00:00-05:00,21.099228523511798,21.35752029268544,17.55578542852267,18.475950241088867,23084400,1.814,0.0,0.0,29.568349788781557,iShares Latin America 40 ETF,ILF,North America
2023-01-01 00:00:00-05:00,19.616555359747068,22.476213806395513,18.97138884968753,22.214658737182617,17108500,0.0,0.0,0.0,55.787206402871206,iShares Latin America 40 ETF,ILF,North America
2023-02-01 00:00:00-05:00,22.1710683820828,22.40646745956742,20.68020922092963,20.72380256652832,13136700,0.0,0.0,0.0,45.332113631809754,iShares Latin America 40 ETF,ILF,North America
2023-03-01 00:00:00-05:00,20.82842314775511,21.49102703071714,19.30269098200356,20.81098747253418,14210600,0.0,0.0,0.0,45.94352491243483,iShares Latin America 40 ETF,ILF,North America
2023-04-01 00:00:00-04:00,20.715083977840784,21.94438805892324,20.305316505118668,21.438716888427734,12321800,0.0,0.0,0.0,50.34567275705959,iShares Latin America 40 ETF,ILF,North America
2023-05-01 00:00:00-04:00,21.412561648617558,22.720332136050423,20.819705428248074,21.482309341430664,14273300,0.0,0.0,0.0,50.65137839737213,iShares Latin America 40 ETF,ILF,North America
2023-06-01 00:00:00-04:00,21.54333911034997,24.228629533877562,21.54333911034997,23.68808364868164,22483100,0.479,0.0,0.0,66.1200570454349,iShares Latin America 40 ETF,ILF,North America
2023-07-01 00:00:00-04:00,24.291826963931133,25.357256931279114,23.359573837362593,25.2773494720459,23606500,0.0,0.0,0.0,77.2652781259221,iShares Latin America 40 ETF,ILF,North America
2023-08-01 00:00:00-04:00,24.957721326819247,25.064263476818102,22.720315855360024,23.182003021240234,22113200,0.0,0.0,0.0,62.571009180398576,iShares Latin America 40 ETF,ILF,North America
2023-09-01 00:00:00-04:00,23.537146694682026,23.92780520190337,22.027785435047477,22.693679809570312,22524600,0.0,0.0,0.0,59.14649071861358,iShares Latin America 40 ETF,ILF,North America
2023-10-01 00:00:00-04:00,22.596017383450075,22.693680744184846,21.042263778907138,22.01890754699707,27634000,0.0,0.0,0.0,54.414440274440864,iShares Latin America 40 ETF,ILF,North America
2023-11-01 00:00:00-04:00,22.152086300778105,24.97547695372107,22.134328711484,24.851177215576172,23497100,0.0,0.0,0.0,74.27661257551685,iShares Latin America 40 ETF,ILF,North America
2023-12-01 00:00:00-05:00,24.877814840832215,26.493718291171476,24.469398733973858,25.80118751525879,23980000,0.86,0.0,0.0,80.9388553942098,iShares Latin America 40 ETF,ILF,North America
2024-01-01 00:00:00-05:00,26.351396029699856,26.515978242655457,24.833585000845,25.446195602416992,26290800,0.0,0.0,0.0,78.44936415099437,iShares Latin America 40 ETF,ILF,North America
2024-02-01 00:00:00-05:00,25.65649467813073,26.314823539100185,25.153606126199467,25.68392562866211,25951100,0.0,0.0,0.0,80.11651992885105,iShares Latin America 40 ETF,ILF,North America
2024-03-01 00:00:00-05:00,25.83936408974126,26.113666618059348,25.16274967511342,26.00394630432129,20371600,0.0,0.0,0.0,82.36076449015309,iShares Latin America 40 ETF,ILF,North America
2024-04-01 00:00:00-04:00,26.040517313066957,26.561693126272306,24.312407670549685,25.034738540649414,23168500,0.0,0.0,0.0,75.563893482016,iShares Latin America 40 ETF,ILF,North America
2024-05-01 00:00:00-04:00,25.16274852031512,26.323965875250774,24.531850641369886,24.742149353027344,20661200,0.0,0.0,0.0,73.51202076577958,iShares Latin America 40 ETF,ILF,North America
2024-06-01 00:00:00-04:00,24.550137399033712,24.550137399033712,21.999116734360005,22.639158248901367,29344500,0.662,0.0,0.0,58.764141310241925,iShares Latin America 40 ETF,ILF,North America
2024-07-01 00:00:00-04:00,23.277677536010742,24.967187515567236,22.93977697231389,23.277677536010742,30243800,0.0,0.0,0.0,63.24195648399591,iShares Latin America 40 ETF,ILF,North America
2024-08-01 00:00:00-04:00,23.305837887024598,25.18307010278258,21.128248803188246,24.338315963745117,36737700,0.0,0.0,0.0,70.68001347218207,iShares Latin America 40 ETF,ILF,North America
2024-09-01 00:00:00-04:00,24.216293591837346,24.817009086626,23.343382161306373,24.319541931152344,15248100,0.0,0.0,0.0,70.54835472715489,iShares Latin America 40 ETF,ILF,North America
2024-10-01 00:00:00-04:00,24.43217758519465,24.751307200557378,23.08056990779183,23.089956283569336,12693700,0.0,0.0,0.0,61.92550279248159,iShares Latin America 40 ETF,ILF,North America
2024-11-01 00:00:00-04:00,23.14627380719555,23.85023591031042,21.409833594791888,21.74773597717285,24719000,0.0,0.0,0.0,52.51276526702395,iShares Latin America 40 ETF,ILF,North America
2024-12-01 00:00:00-05:00,21.466151463517804,22.479856802045415,19.55137371837222,19.626462936401367,31480400,0.894,0.0,0.0,37.63667804240314,iShares Latin America 40 ETF,ILF,North America
2025-01-01 00:00:00-05:00,20.517195379962804,22.813167616610492,20.36087404043335,22.432132720947266,23797200,0.0,0.0,0.0,57.31231038024136,iShares Latin America 40 ETF,ILF,North America
2025-02-01 00:00:00-05:00,22.031558879980754,23.780406414345496,21.777538102891732,21.885007858276367,27672600,0.0,0.0,0.0,53.4754270448972,iShares Latin America 40 ETF,ILF,North America
2025-03-01 00:00:00-05:00,22.148800463169277,23.985577090545114,21.249951850581787,23.008567810058594,27043500,0.0,0.0,0.0,61.3547407982669,iShares Latin America 40 ETF,ILF,North America
2025-04-01 00:00:00-04:00,23.028109487144196,24.747646122394542,20.48788486999033,24.327531814575195,45555400,0.0,0.0,0.0,70.60438627068011,iShares Latin America 40 ETF,ILF,North America
2025-05-01 00:00:00-04:00,24.425232048797945,25.558562666782382,23.936727407821984,24.698795318603516,35933200,0.0,0.0,0.0,73.20798710993606,iShares Latin America 40 ETF,ILF,North America
2025-06-01 00:00:00-04:00,24.835575975956818,25.636723287520375,24.23959971874608,25.607412338256836,37212500,0.595,0.0,0.0,79.57994667305854,iShares Latin America 40 ETF,ILF,North America
2025-07-01 00:00:00-04:00,26.229999542236328,26.809999465942383,24.68000030517578,24.8799991607666,45592300,0.0,0.0,0.0,74.4787354340057,iShares Latin America 40 ETF,ILF,North America
2025-08-01 00:00:00-04:00,25.110000610351562,27.270000457763672,24.739999771118164,27.100000381469727,35102300,0.0,0.0,0.0,90.04718473930285,iShares Latin America 40 ETF,ILF,North America
2025-09-01 00:00:00-04:00,26.649999618530273,29.079999923706055,26.59000015258789,28.889999389648438,41382200,0.0,0.0,0.0,102.60010973568465,iShares Latin America 40 ETF,ILF,North America
2025-10-01 00:00:00-04:00,29.010000228881836,29.649999618530273,27.15999984741211,29.510000228881836,39439705,0.0,0.0,0.0,106.94805853176223,iShares Latin America 40 ETF,ILF,North America
2015-11-01 00:00:00-03:00,12531.0,14597.0,12359.0,12972.0,0,0.0,0.0,,0.0,MERVAL,^MERV,South America
2015-12-01 00:00:00-03:00,12975.0,13523.0,10907.0,11675.0,0,0.0,0.0,,-9.998458217699657,MERVAL,^MERV,South America
2016-01-01 00:00:00-03:00,11689.0,11689.0,9200.0,11306.0,0,0.0,0.0,,-12.843046561825467,MERVAL,^MERV,South America
2016-02-01 00:00:00-03:00,11299.0,13341.0,10856.0,13116.0,0,0.0,0.0,,1.1100832562442209,MERVAL,^MERV,South America
2016-03-01 00:00:00-03:00,13244.0,13611.0,12028.0,12992.0,0,0.0,0.0,,0.15417823003391895,MERVAL,^MERV,South America
2016-04-01 00:00:00-03:00,12992.0,14187.0,11776.0,13724.0,0,0.0,0.0,,5.797101449275366,MERVAL,^MERV,South America
2016-05-01 00:00:00-03:00,13728.0,13742.0,12351.0,12682.0,0,0.0,0.0,,-2.235584335491825,MERVAL,^MERV,South America
2016-06-01 00:00:00-03:00,12684.0,14716.0,12520.0,14684.0,0,0.0,0.0,,13.197656490903476,MERVAL,^MERV,South America
2016-07-01 00:00:00-03:00,14693.0,16143.0,14479.0,15804.0,0,0.0,0.0,,21.83163737280296,MERVAL,^MERV,South America
2016-08-01 00:00:00-03:00,15639.0,16129.0,15026.0,15650.0,0,0.0,0.0,,20.64446500154178,MERVAL,^MERV,South America
2016-09-01 00:00:00-03:00,15650.0,16939.0,15427.0,16676.0,0,0.0,0.0,,28.55380820228184,MERVAL,^MERV,South America
2016-10-01 00:00:00-03:00,16680.0,18432.0,16680.0,17610.0,0,0.0,0.0,,35.75393154486586,MERVAL,^MERV,South America
2016-11-01 00:00:00-03:00,17624.0,17682.0,15189.0,17442.0,0,0.0,0.0,,34.458834412580956,MERVAL,^MERV,South America
2016-12-01 00:00:00-03:00,17305.0,17515.0,15933.0,16918.0,0,0.0,0.0,,30.41936478569227,MERVAL,^MERV,South America
2017-01-01 00:00:00-03:00,16922.0,19721.0,16922.0,19063.0,0,0.0,0.0,,46.95497995683009,MERVAL,^MERV,South America
2017-02-01 00:00:00-03:00,19066.0,20235.0,18951.0,19118.0,0,0.0,0.0,,47.378970089423376,MERVAL,^MERV,South America
2017-03-01 00:00:00-03:00,19112.0,20323.0,18718.0,20265.0,0,0.0,0.0,,56.221091581868635,MERVAL,^MERV,South America
2017-04-01 00:00:00-03:00,20282.0,21315.0,20282.0,21020.0,0,0.0,0.0,,62.041319765649085,MERVAL,^MERV,South America
2017-05-01 00:00:00-03:00,21042.0,22624.0,20687.0,22349.0,0,0.0,0.0,,72.28646315140301,MERVAL,^MERV,South America
2017-06-01 00:00:00-03:00,22462.0,22595.0,20462.0,21913.0,0,0.0,0.0,,68.92537773666359,MERVAL,^MERV,South America
2017-07-01 00:00:00-03:00,21869.0,22606.0,20864.0,21582.0,0,0.0,0.0,,66.37372802960222,MERVAL,^MERV,South America
2017-08-01 00:00:00-03:00,21582.0,23642.0,20845.0,23589.0,0,0.0,0.0,,81.84551341350601,MERVAL,^MERV,South America
2017-09-01 00:00:00-03:00,23589.0,26175.0,23503.0,26078.0,0,0.0,0.0,,101.03299414122726,MERVAL,^MERV,South America
2017-10-01 00:00:00-03:00,26078.0,28101.0,26070.0,27935.0,0,0.0,0.0,,115.34844279987664,MERVAL,^MERV,South America
2017-11-01 00:00:00-03:00,27935.0,28545.0,25194.0,26905.0,0,0.0,0.0,,107.40826395312983,MERVAL,^MERV,South America
2017-12-01 00:00:00-03:00,26905.0,30278.0,26172.0,30066.0,0,0.0,0.0,,131.77613320999075,MERVAL,^MERV,South America
2018-01-01 00:00:00-03:00,30066.0,35335.0,30066.0,34939.0,0,0.0,0.0,,169.34165895775516,MERVAL,^MERV,South America
2018-02-01 00:00:00-03:00,34939.0,35462.0,29461.0,33011.0,0,0.0,0.0,,154.47887758248538,MERVAL,^MERV,South America
2018-03-01 00:00:00-03:00,33011.0,33509.0,30982.0,31115.0,0,0.0,0.0,,139.8627813752698,MERVAL,^MERV,South America
2018-04-01 00:00:00-03:00,31115.0,32341.0,29321.0,30006.0,0,0.0,0.0,,131.31359851988898,MERVAL,^MERV,South America
2018-05-01 00:00:00-03:00,30006.0,32180.0,26030.0,28559.0,0,0.0,0.0,,120.15880357693493,MERVAL,^MERV,South America
2018-06-01 00:00:00-03:00,28559.0,31950.0,25598.0,26037.0,0,0.0,0.0,,100.71692876965774,MERVAL,^MERV,South America
2018-07-01 00:00:00-03:00,25207.0,29843.0,24747.0,29287.0,0,0.0,0.0,,125.77089115016959,MERVAL,^MERV,South America
2018-08-01 00:00:00-03:00,29287.0,29578.0,24618.0,29294.0,0,0.0,0.0,,125.82485353068145,MERVAL,^MERV,South America
2018-09-01 00:00:00-03:00,29294.0,35121.0,27524.0,33462.0,0,0.0,0.0,,157.95559666975026,MERVAL,^MERV,South America
2018-10-01 00:00:00-03:00,33462.0,33945.0,27581.0,29491.0,0,0.0,0.0,,127.34350909651555,MERVAL,^MERV,South America
2018-11-01 00:00:00-03:00,29491.0,31831.0,28526.0,31483.0,0,0.0,0.0,,142.6996608078939,MERVAL,^MERV,South America
2018-12-01 00:00:00-03:00,31483.0,32617.0,27380.0,30293.0,0,0.0,0.0,,133.52605612087572,MERVAL,^MERV,South America
2019-01-01 00:00:00-03:00,30293.0,36492.0,29994.0,36327.0,0,0.0,0.0,,180.04162812210916,MERVAL,^MERV,South America
2019-02-01 00:00:00-03:00,36327.0,37875.0,34290.0,34486.0,0,0.0,0.0,,165.8495220474869,MERVAL,^MERV,South America
2019-03-01 00:00:00-03:00,34486.0,35648.0,31710.0,33466.0,0,0.0,0.0,,157.986432315757,MERVAL,^MERV,South America
2019-04-01 00:00:00-03:00,33466.0,33876.0,28310.0,29571.0,0,0.0,0.0,,127.96022201665127,MERVAL,^MERV,South America
2019-05-01 00:00:00-03:00,29571.0,35815.0,29571.0,33950.0,0,0.0,0.0,,161.71754548257783,MERVAL,^MERV,South America
2019-06-01 00:00:00-03:00,33950.0,41836.0,33279.0,41796.0,0,0.0,0.0,,222.20166512488439,MERVAL,^MERV,South America
