Date,AEX (Netherlands),ATX (Austria),All Ordinaries (Australia),Athex Composite (Greece),BEL 20 (Belgium),BIST 100 (Turkey),BSE SENSEX (India),Bovespa Index (Brazil),CAC 40 (France),CBOE Volatility Index (VIX),CSI 300 (China),DAX (Germany),Dow Jones Global Titans 50,Dow Jones Industrial Average (USA),EGX 30 (Egypt),EURO STOXX 50,FTSE 100 (UK),FTSE 250 (UK),FTSE All-World,FTSE MIB (Italy),Hang Seng (Hong Kong),IBEX 35 (Spain),IPC (Mexico),IPSA (Chile),ISEQ 20 (Ireland),JSE Top 40 (South Africa),Jakarta Composite (Indonesia),KLCI (Malaysia),KOSPI (South Korea),MDAX (Germany),MERVAL (Argentina),MOEX (Russia),MSCI EAFE,MSCI World,NASDAQ Composite (USA),Nifty 50 (India),Nikkei 225 (Japan),OBX (Norway),OMX Copenhagen 25 (Denmark),OMX Helsinki 25 (Finland),OMX Stockholm 30 (Sweden),PSI 20 (Portugal),Russell 2000 (USA),S&P 500 (USA),S&P Asia 50,S&P Global 100,S&P Global 1200,S&P Latin America 40,S&P/ASX 200 (Australia),S&P/BVL Peru General,S&P/NZX 50 (New Zealand),S&P/TSX Composite (Canada),SET Index (Thailand),SSE Composite (China),STOXX Europe 600,SZSE Component (China),Straits Times Index (Singapore),Swiss Market Index (SMI),TA-125 (Israel),TAIEX (Taiwan),TOPIX (Japan),Tadawul All-Share (Saudi Arabia),TecDAX (Germany),WIG20 (Poland)
2024-01-29,819.9099731445312,3446.9599609375,7808.2998046875,36.345558166503906,3655.72998046875,8471.6552734375,71941.5703125,128503.0,7640.81005859375,13.600000381469727,3303.9599609375,16941.7109375,,38333.44921875,,4639.35986328125,7632.7001953125,19311.19921875,101.02254486083984,31.4146785736084,16077.240234375,9890.2998046875,57175.73046875,,9171.1904296875,77247.4609375,7157.1748046875,1515.3900146484375,2500.64990234375,26101.779296875,1253608.0,3176.610107421875,71.95165252685547,133.06605529785156,15628.0400390625,21737.599609375,36026.94140625,22.83735466003418,1845.3800048828125,4582.56005859375,2368.06005859375,10.295000076293945,2011.4200439453125,4927.93017578125,53.5953369140625,82.47789764404297,,,7578.39990234375,31.696247100830078,11878.0498046875,21200.099609375,1376.280029296875,2883.360107421875,484.8399963378906,8581.759765625,3140.31005859375,11429.830078125,1889.6400146484375,18119.630859375,64.15470886230469,12252.8095703125,3343.860107421875,19.7232666015625
2024-01-30,820.6400146484375,3455.0,7835.0,36.373809814453125,3643.929931640625,8474.2548828125,71139.8984375,127402.0,7677.47021484375,13.3100004196167,3245.0400390625,16972.33984375,,38467.30859375,,4662.7001953125,7666.2998046875,19349.5,100.85671997070312,31.71710777282715,15703.4501953125,10039.2998046875,57537.140625,,9214.5498046875,77709.03125,7192.2158203125,1512.75,2498.81005859375,26012.330078125,1267134.0,3196.080078125,71.8563461303711,132.94873046875,15509.900390625,21522.099609375,36065.859375,22.68004608154297,1842.9599609375,4556.06982421875,2368.360107421875,10.3100004196167,1996.239990234375,4924.97021484375,52.921302795410156,82.26181030273438,,,7600.2001953125,31.40827178955078,11844.5,21227.900390625,1373.1400146484375,2830.527099609375,485.6300048828125,8375.98046875,3150.0400390625,11443.1298828125,1870.75,18034.630859375,63.92202377319336,11985.9697265625,3353.659912109375,20.002241134643555
2024-01-31,818.2100219726562,3456.47998046875,7912.7998046875,36.684532165527344,3662.9599609375,8496.6552734375,71752.109375,127752.0,7656.75,14.350000381469727,3215.35009765625,16903.759765625,,38150.30078125,,4648.39990234375,7630.60009765625,19358.0,99.54954528808594,31.650949478149414,15485.0703125,10077.7001953125,57372.76171875,,9178.1201171875,77897.59375,7207.94091796875,1512.97998046875,2497.090087890625,25959.0,1260563.0,3214.18994140625,71.49415588378906,131.19874572753906,15164.009765625,21725.69921875,36286.7109375,22.30990982055664,1856.530029296875,4548.7900390625,2356.60009765625,10.302300453186035,1947.3399658203125,4845.64990234375,52.28578186035156,80.72953796386719,,,7680.7001953125,31.2689266204834,11843.650390625,21021.900390625,1364.52001953125,2788.548095703125,485.6700134277344,8212.83984375,3153.010009765625,11333.3798828125,1861.9200439453125,17889.560546875,64.19349670410156,11796.6298828125,3342.320068359375,20.36490249633789
2024-02-01,822.0900268554688,3450.570068359375,7818.7998046875,37.23065948486328,3623.300048828125,8646.0537109375,71645.296875,128481.0,7588.75,13.880000114440918,3217.7099609375,16859.0390625,,38519.83984375,,4638.60009765625,7622.2001953125,19131.19921875,100.78843688964844,32.04788589477539,15566.2099609375,10014.0,57828.078125,,9121.740234375,77765.3125,7201.69580078125,,2542.4599609375,25902.900390625,1302467.0,3229.889892578125,72.199462890625,132.71408081054688,15361.6396484375,21697.44921875,36011.4609375,22.550498962402344,1862.3599853515625,4485.8701171875,2364.81005859375,10.3100004196167,1974.4200439453125,4906.18994140625,52.7864990234375,81.77069854736328,,,7588.2001953125,31.724119186401367,11940.490234375,21119.19921875,1367.9599609375,2770.739990234375,483.8599853515625,8240.48046875,3143.06005859375,11213.91015625,1849.0899658203125,17968.109375,64.88186645507812,11914.2900390625,3353.300048828125,20.913545608520508
2024-02-02,822.530029296875,3440.780029296875,7931.60009765625,37.192996978759766,3615.280029296875,8665.654296875,72085.6328125,127182.0,7592.259765625,13.850000381469727,3179.6298828125,16918.2109375,,38654.421875,,4654.5498046875,7615.5,19172.599609375,101.1981430053711,31.783260345458984,15533.5595703125,10062.5,58226.76953125,,9111.48046875,77345.7734375,7238.78515625,1516.5799560546875,2615.31005859375,25651.30078125,1316204.0,3226.35009765625,71.6275863647461,133.3984375,15628.9501953125,21853.80078125,36158.01953125,22.152603149414062,1858.3599853515625,4479.52978515625,2367.89990234375,10.309000015258789,1962.72998046875,4958.60986328125,52.69983673095703,82.57612609863281,,,7699.39990234375,31.278213500976562,11931.23046875,21085.099609375,1384.0799560546875,2730.152099609375,483.92999267578125,8055.77001953125,3179.77001953125,11239.6796875,,18059.9296875,64.48435974121094,,3324.6201171875,21.108827590942383
2024-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1855.3900146484375,,,11962.7197265625,,
2024-02-05,824.2899780273438,3420.010009765625,7855.39990234375,37.43780517578125,3625.6201171875,8776.6533203125,71731.421875,127593.0,7589.9599609375,13.670000076293945,3200.419921875,16904.060546875,,38380.12109375,,4655.27001953125,7612.89990234375,19018.599609375,100.80793762207031,31.754907608032227,15510.009765625,9941.2998046875,,,9038.490234375,77100.1484375,7198.615234375,1511.3399658203125,2591.31005859375,25588.30078125,1260998.0,3226.7900390625,71.246337890625,132.80206298828125,15597.6796875,21771.69921875,36354.16015625,21.884254455566406,1861.1300048828125,4433.8701171875,2339.889892578125,10.300000190734863,1937.239990234375,4942.81005859375,53.17165756225586,82.72345733642578,,,7625.89990234375,30.832311630249023,11928.7001953125,20871.900390625,1383.9300537109375,2702.18505859375,483.69000244140625,7964.7099609375,3134.2900390625,11274.4697265625,1847.7900390625,18096.0703125,64.17410278320312,12024.91015625,3348.010009765625,20.6624698638916
2024-02-06,831.0900268554688,3425.429931640625,7808.89990234375,37.852115631103516,3620.510009765625,8869.052734375,72186.09375,130416.0,7638.97021484375,13.0600004196167,3311.68994140625,17033.240234375,,38521.359375,,4690.8701171875,7681.0,19171.30078125,101.39323425292969,32.01007843017578,16136.8701171875,10003.0,58645.421875,,9060.9697265625,77218.1171875,7247.408203125,1512.97998046875,2576.199951171875,25820.640625,1215654.0,3238.39990234375,71.68477630615234,133.32020568847656,15609.0,21929.400390625,36160.66015625,22.189617156982422,1869.4200439453125,4458.27001953125,2357.52001953125,10.300000190734863,1953.6300048828125,4954.22998046875,54.64490509033203,82.96902465820312,,,7581.60009765625,31.33395004272461,,20957.69921875,1396.9599609375,2789.486083984375,486.760009765625,8460.3798828125,3125.679931640625,11245.0302734375,1874.8499755859375,,64.16439819335938,12071.41015625,3392.949951171875,20.6624698638916
2024-02-07,830.1300048828125,3378.97998046875,7860.89990234375,37.72970199584961,3625.949951171875,8842.953125,72152.0,129608.0,7611.259765625,12.829999923706055,3343.6298828125,16921.9609375,,38677.359375,,4678.85009765625,7628.7998046875,19104.5,101.9102554321289,31.887222290039062,16081.8896484375,9920.2001953125,58711.87109375,,9144.6396484375,76896.71875,7235.15185546875,1513.1099853515625,2609.580078125,25711.390625,1152888.0,3256.580078125,71.64664459228516,134.08277893066406,15756.6396484375,21930.5,36119.921875,21.819482803344727,1886.93994140625,4443.02001953125,2356.429931640625,10.300000190734863,1950.3599853515625,4995.06005859375,54.65453338623047,83.52889251708984,,,7624.89990234375,31.45471954345703,11925.1298828125,20969.19921875,1400.02001953125,2829.696044921875,485.6300048828125,8708.240234375,3156.14990234375,11210.25,1876.6099853515625,,64.53282928466797,12165.9296875,3376.760009765625,20.839155197143555
2024-02-08,843.75,3369.02001953125,7875.2001953125,38.02159881591797,3665.64990234375,8949.751953125,71428.4296875,128217.0,7665.6298828125,12.789999961853027,3364.929931640625,16963.830078125,,38726.328125,,4710.77978515625,7595.5,19102.69921875,101.8907470703125,31.953378677368164,15878.0703125,9905.400390625,57762.44140625,,9290.349609375,76307.90625,,1512.3599853515625,2620.320068359375,25785.98046875,1115907.0,3241.81005859375,71.52274322509766,134.16099548339844,15793.7099609375,21717.94921875,36863.28125,21.55113410949707,1869.47998046875,4416.7001953125,2358.489990234375,10.300000190734863,1979.699951171875,4997.91015625,54.46195602416992,83.3913803100586,,,7639.2001953125,31.138870239257812,11808.5,20919.599609375,1388.5999755859375,2865.903076171875,485.2699890136719,8820.599609375,3142.909912109375,11138.849609375,1865.5899658203125,,64.36800384521484,12202.7802734375,3403.340087890625,20.6624698638916
2024-02-09,851.77001953125,3358.949951171875,7884.7001953125,38.04043197631836,3676.590087890625,9045.9521484375,71595.4921875,128026.0,7647.52001953125,12.930000305175781,,16926.5,,38671.69140625,,4715.8701171875,7572.60009765625,19062.30078125,102.43702697753906,32.07623291015625,15746.580078125,9896.599609375,57327.5,,9251.0,75908.9765625,,1512.280029296875,,25728.83984375,1128511.0,3242.3798828125,71.77056121826172,134.8159942626953,15990.66015625,21782.5,36897.421875,21.800973892211914,1887.199951171875,4388.75,2352.419921875,10.300000190734863,2009.989990234375,5026.60986328125,54.91451644897461,84.07894134521484,,,7644.7998046875,31.14815902709961,11862.9501953125,21009.599609375,1388.3699951171875,,484.8299865722656,,3138.300048828125,11091.580078125,,,64.60070037841797,,3414.739990234375,20.718265533447266
2024-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1851.8599853515625,,,12209.0595703125,,
2024-02-12,854.8800048828125,3387.219970703125,7860.2998046875,37.541385650634766,3715.85009765625,9174.55078125,71072.4921875,,7689.7998046875,13.930000305175781,,17037.349609375,,38797.37890625,,4746.35009765625,7573.7001953125,19203.900390625,102.56383514404297,32.208553314208984,,9984.7001953125,57418.55078125,,9311.830078125,75978.0703125,7297.6689453125,,,26095.33984375,,3248.5,71.89447021484375,134.9137725830078,15942.5498046875,21616.05078125,,22.023054122924805,1886.68994140625,4394.3701171875,2367.5,10.300000190734863,2045.260009765625,5021.83984375,55.55966567993164,83.92178344726562,,,7614.89990234375,31.464004516601562,11727.4697265625,21067.30078125,1389.300048828125,,487.4599914550781,,,11179.2998046875,1875.56005859375,,64.93034362792969,12295.91015625,3429.2900390625,20.987937927246094
2024-02-13,842.6199951171875,3368.35009765625,7847.7998046875,37.01409149169922,3675.52001953125,8993.9521484375,71555.1875,,7625.31005859375,15.850000381469727,,16880.830078125,,38272.75,,4689.27978515625,7512.2998046875,18923.80078125,100.93475341796875,31.59424591064453,,9925.400390625,56906.98828125,,9284.7001953125,75513.1875,7209.7412109375,1531.3699951171875,2649.639892578125,25724.509765625,,3254.60009765625,70.78883361816406,132.8900604248047,15655.599609375,21743.25,37963.96875,21.486358642578125,1870.4200439453125,4349.18994140625,2352.77001953125,10.305000305175781,1964.1700439453125,4953.169921875,54.25011444091797,82.86096954345703,,,7603.60009765625,31.04597282409668,11657.4697265625,20585.0,1391.72998046875,,482.8299865722656,,3141.8701171875,11142.7900390625,1887.18994140625,,64.70734405517578,12404.58984375,3369.56005859375,20.27191162109375
2024-02-14,843.6699829101562,3366.27001953125,7790.5,37.61671447753906,3665.300048828125,9072.0517578125,71822.828125,127018.0,7677.35009765625,14.380000114440918,,16945.48046875,,38424.26953125,,4709.22021484375,7568.39990234375,19003.900390625,102.04682159423828,32.06678771972656,15879.3798828125,9916.599609375,57248.46875,,9371.599609375,75906.5078125,,1529.3299560546875,2620.419921875,26050.0703125,1105580.0,3258.139892578125,71.5799331665039,134.30763244628906,15859.150390625,21840.05078125,37703.3203125,21.800973892211914,1883.77001953125,4349.06005859375,2362.070068359375,10.3100004196167,2012.0999755859375,5000.6201171875,55.24190139770508,83.42083740234375,,,7547.7001953125,31.42685317993164,11654.2197265625,20889.400390625,1385.1099853515625,,485.239990234375,,3139.070068359375,11213.6396484375,1886.449951171875,,64.95943450927734,12438.76953125,3386.909912109375,20.848453521728516
2024-02-15,847.5900268554688,3372.090087890625,7851.7001953125,37.57904815673828,3694.3798828125,9242.1513671875,72050.3828125,127804.0,7743.419921875,14.010000228881836,,17046.689453125,,38773.12109375,,4743.169921875,7597.5,19099.599609375,102.86624145507812,32.699989318847656,15944.6298828125,9927.2998046875,57251.890625,,9313.83984375,76109.1484375,7303.28076171875,1528.3800048828125,2613.800048828125,26057.189453125,1093752.0,3265.6298828125,72.39009094238281,135.4514617919922,15906.169921875,21910.75,38157.94140625,22.03230857849121,1901.77001953125,4381.6201171875,2385.239990234375,10.31980037689209,2061.47998046875,5029.72998046875,55.25153732299805,83.5190658569336,,,7605.7001953125,32.3743896484375,11655.2900390625,21222.69921875,1387.27001953125,,488.5400085449219,,3176.68994140625,11284.1796875,1897.8900146484375,18644.5703125,65.57994079589844,12484.58984375,3386.6201171875,20.932144165039062
2024-02-16,858.1099853515625,3406.719970703125,7905.60009765625,37.607295989990234,3690.070068359375,9250.3515625,72426.640625,128726.0,7768.18017578125,14.239999771118164,,17117.439453125,,38627.98828125,,4765.64990234375,7711.7001953125,19191.900390625,102.61261749267578,32.51097869873047,16339.9599609375,9886.400390625,57132.109375,,9329.33984375,76516.1875,7335.544921875,1533.550048828125,2648.760009765625,26148.080078125,1065369.0,3242.47998046875,72.50446319580078,134.95286560058594,15775.650390625,22040.69921875,38487.23828125,22.300655364990234,1905.239990234375,4467.27978515625,2408.919921875,10.3149995803833,2045.1400146484375,5005.56982421875,55.21302032470703,83.33243560791016,,,7658.2998046875,32.56947708129883,11724.48046875,21255.599609375,1386.27001953125,,491.5899963378906,,3221.93994140625,11310.6103515625,,18607.25,65.57023620605469,,3408.929931640625,21.043731689453125
2024-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1912.9200439453125,,,12502.0,,
2024-02-19,855.8499755859375,3393.6201171875,7913.2998046875,,3685.02001953125,9196.3515625,72708.15625,129036.0,7768.5498046875,,3403.81005859375,17092.259765625,,,,4763.06982421875,7728.5,19216.900390625,,,16155.6103515625,9944.7998046875,57490.05078125,,9428.1396484375,76424.3671875,7296.7021484375,1538.6099853515625,2680.260009765625,26014.169921875,1072261.0,3244.56005859375,,,,22122.25,38470.37890625,,,,2410.330078125,,,,,,,,7665.10009765625,,11653.26953125,,1387.3299560546875,2910.5439453125,492.3900146484375,8902.330078125,3225.909912109375,,1933.8699951171875,18635.80078125,,12594.5703125,3384.969970703125,
2024-02-20,848.280029296875,3395.139892578125,7911.5,38.14400100708008,3668.8798828125,9344.9501953125,73057.3984375,129916.0,7795.22021484375,15.420000076293945,3410.85009765625,17068.4296875,,38563.80078125,,4760.27978515625,7719.2001953125,19109.599609375,102.31996154785156,32.803951263427734,16247.509765625,10038.2001953125,57227.671875,,9437.5,76203.4296875,7352.60107421875,1555.5899658203125,2657.7900390625,25758.310546875,1059716.0,3207.489990234375,72.79994201660156,134.53248596191406,15630.7802734375,22196.94921875,38363.609375,22.16185760498047,1897.2900390625,4444.990234375,2414.7900390625,10.3149995803833,2004.1400146484375,4975.509765625,54.98191833496094,82.880615234375,,,7659.0,32.495155334472656,11550.349609375,21217.5,1381.0699462890625,2922.72998046875,491.8999938964844,8905.9599609375,3244.06005859375,11456.9599609375,1933.8399658203125,18753.16015625,65.8611068725586,12606.5,3360.8798828125,21.787654876708984
2024-02-21,846.7899780273438,3404.679931640625,7851.7998046875,37.993350982666016,3677.35009765625,9312.0498046875,72623.09375,130032.0,7812.08984375,15.34000015258789,3456.8701171875,17118.119140625,,38612.23828125,,4775.31005859375,7662.5,19119.0,102.34922790527344,33.18199157714844,16503.099609375,10107.2001953125,57021.03125,,9513.580078125,76370.9921875,7349.02099609375,1552.4000244140625,2653.31005859375,25714.19921875,1039512.0,3139.5,72.85712432861328,134.62046813964844,15580.8701171875,22055.05078125,38262.16015625,22.143348693847656,1893.260009765625,4457.009765625,2414.969970703125,10.3149995803833,1994.739990234375,4981.7998046875,55.424861907958984,82.91990661621094,,,7597.7998046875,32.532318115234375,11635.51953125,21172.400390625,1393.6099853515625,2950.9560546875,491.04998779296875,8975.9697265625,3217.110107421875,11428.740234375,1930.1300048828125,18676.310546875,65.7253646850586,12634.330078125,3339.510009765625,21.750459671020508
2024-02-22,857.510009765625,3413.31005859375,7865.2998046875,38.096923828125,3696.14990234375,9347.150390625,73158.2421875,130241.0,7911.60009765625,14.539999961853027,3486.669921875,17370.44921875,,39069.109375,,4855.35986328125,7684.5,19263.5,104.11488342285156,33.493865966796875,16742.94921875,10138.900390625,57148.73046875,,9562.76953125,77236.828125,7339.63623046875,1545.489990234375,2664.27001953125,26099.759765625,1076030.0,3142.300048828125,73.67681884765625,137.04501342773438,16041.6201171875,22217.44921875,39098.6796875,22.24513816833496,1900.8499755859375,4448.35986328125,2426.3798828125,10.3149995803833,2013.8399658203125,5087.02978515625,56.195186614990234,85.0415267944336,,,7611.2001953125,32.59734344482422,11720.6904296875,21318.099609375,1402.469970703125,2988.35791015625,495.1000061035156,9043.75,3222.93994140625,11386.169921875,1945.489990234375,18852.779296875,66.80156707763672,,3405.010009765625,21.99223518371582
2024-02-23,854.969970703125,3384.840087890625,7899.2001953125,37.87094497680664,3707.47998046875,9374.150390625,73142.796875,129419.0,7966.68017578125,13.75,3489.739990234375,17419.330078125,,39131.53125,,4872.56982421875,7706.2998046875,19179.599609375,104.15389251708984,33.75849151611328,16725.859375,10130.599609375,56659.80078125,,9660.8603515625,76723.890625,7295.09521484375,1549.1099853515625,2667.699951171875,25999.48046875,1105610.0,,73.77213287353516,137.191650390625,15996.8203125,22212.69921875,,22.134096145629883,1895.0400390625,4445.5498046875,2435.449951171875,10.3149995803833,2016.68994140625,5088.7998046875,56.26258850097656,85.080810546875,,,7643.60009765625,32.63450241088867,11719.8203125,21413.19921875,1398.1400146484375,3004.881103515625,497.25,9069.419921875,3184.909912109375,11496.759765625,,18889.189453125,66.90821838378906,,3394.360107421875,22.234010696411133
2024-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1969.780029296875,,,12604.58984375,,
2024-02-26,852.8699951171875,3375.949951171875,7908.10009765625,37.899192810058594,3685.18994140625,9334.0498046875,72790.1328125,129609.0,7929.81982421875,13.739999771118164,3453.360107421875,17423.23046875,,39069.23046875,,4864.2900390625,7684.2998046875,19126.900390625,103.87100982666016,33.682884216308594,16634.740234375,10138.400390625,56194.71875,,9454.75,76421.1875,7283.8232421875,1547.5999755859375,2647.080078125,25785.7890625,1080444.0,3213.169921875,73.66728210449219,136.66372680664062,15976.25,22122.05078125,39233.7109375,22.143348693847656,1900.280029296875,4418.68017578125,2438.639892578125,10.3149995803833,2028.969970703125,5069.52978515625,56.01222610473633,84.59951782226562,,,7652.7998046875,32.550899505615234,11664.400390625,21324.30078125,,2977.02197265625,495.42999267578125,9066.08984375,3171.1201171875,11452.8798828125,1975.8599853515625,18948.05078125,66.89851379394531,12531.759765625,3400.679931640625,22.196815490722656
2024-02-27,852.97998046875,3396.570068359375,7922.2001953125,37.88977813720703,3696.64990234375,9179.451171875,73095.21875,131689.0,7948.39990234375,13.430000305175781,3494.7900390625,17556.490234375,,38972.41015625,,4885.740234375,7683.0,19163.69921875,104.07586669921875,33.77739334106445,16790.80078125,10113.7998046875,56241.03125,,9495.0595703125,75690.2109375,7285.31689453125,1558.800048828125,2625.050048828125,25964.8203125,1034335.0,3208.989990234375,73.86743927001953,137.0156707763672,16035.2998046875,22198.349609375,39239.51953125,22.134096145629883,1893.6099853515625,4447.2900390625,2442.219970703125,10.3149995803833,2056.110107421875,5078.18017578125,56.0218620300293,84.63880157470703,,,7663.0,32.65308380126953,11662.7197265625,21318.900390625,1393.699951171875,3015.48095703125,496.3299865722656,9269.5703125,3157.320068359375,11440.4501953125,,18854.41015625,67.07303619384766,12601.5498046875,3427.320068359375,22.187515258789062
2024-02-28,847.4600219726562,3388.72998046875,7917.10009765625,37.68262481689453,3700.02001953125,9062.3525390625,72304.8828125,130155.0,7954.39013671875,13.84000015258789,3450.260009765625,17601.220703125,,38949.01953125,,4883.77001953125,7625.0,19013.599609375,103.63688659667969,33.67343521118164,16536.849609375,10068.599609375,55350.609375,,9530.009765625,74871.921875,7328.63623046875,1545.5899658203125,2652.2900390625,25885.75,998835.0,3227.050048828125,73.43853759765625,136.5855255126953,15947.740234375,21951.150390625,39208.03125,22.087831497192383,1885.81005859375,4446.0498046875,2447.2099609375,10.3149995803833,2040.31005859375,5069.759765625,55.10709762573242,84.26556396484375,,,7660.39990234375,32.25362777709961,11698.0498046875,21243.80078125,1382.050048828125,2957.85205078125,494.5899963378906,9047.099609375,3138.929931640625,11414.3798828125,1964.18994140625,,66.57856750488281,12611.419921875,3389.31005859375,21.713266372680664
2024-02-29,848.4400024414062,3348.1298828125,7959.5,37.77678298950195,3661.419921875,9193.6513671875,72500.296875,129020.0,7927.43017578125,13.399999618530273,3516.080078125,17678.189453125,,38996.390625,,4877.77001953125,7630.0,19054.900390625,104.0368423461914,33.67343521118164,16511.439453125,10001.2998046875,55414.0,,9489.669921875,75561.078125,7316.11083984375,1551.43994140625,2642.360107421875,25824.650390625,1014712.0,3256.800048828125,73.62915802001953,137.1427764892578,16091.919921875,21982.80078125,39166.19140625,22.01380157470703,1897.050048828125,4423.3798828125,2452.81005859375,10.3149995803833,2054.840087890625,5096.27001953125,55.097469329833984,84.69775390625,,,7698.7001953125,32.65308380126953,11696.4296875,21363.599609375,1370.6700439453125,3015.1708984375,494.6099853515625,9330.4404296875,3141.85009765625,11438.8603515625,1981.1300048828125,18966.76953125,67.0148696899414,12630.8603515625,3388.330078125,21.676067352294922
2024-03-01,854.0999755859375,3378.580078125,8007.10009765625,38.17225646972656,3698.820068359375,9097.15234375,73745.3515625,129180.0,7934.169921875,13.109999656677246,3537.800048828125,17735.0703125,,39087.37890625,,4894.85986328125,7682.5,19354.400390625,105.0416030883789,33.93806076049805,16589.439453125,10064.7001953125,55536.3203125,,9521.490234375,75663.4765625,7311.9072265625,1538.02001953125,,26120.640625,1054959.0,3266.659912109375,74.34400939941406,138.37460327148438,16274.9404296875,22338.75,39910.8203125,22.531991958618164,1923.280029296875,4428.1298828125,2461.489990234375,10.3149995803833,2076.389892578125,5137.080078125,55.810020446777344,85.49334716796875,,,7745.60009765625,32.941062927246094,11744.3896484375,21552.400390625,1367.4200439453125,3027.02001953125,497.5799865722656,9434.75,3135.760009765625,11493.919921875,,18935.9296875,68.18801879882812,,3429.239990234375,21.862049102783203
2024-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997.6199951171875,,,12555.2001953125,,
2024-03-04,856.5499877929688,3371.780029296875,7996.5,38.43589782714844,3672.25,8907.6533203125,73872.2890625,128341.0,7956.41015625,13.489999771118164,3540.8701171875,17716.169921875,,38989.828125,,4912.919921875,7640.2998046875,19249.099609375,104.8855209350586,33.947505950927734,16595.970703125,10069.7998046875,55462.48828125,,9535.5,75978.2734375,7276.7490234375,1539.27001953125,2674.27001953125,25987.369140625,1047614.0,3296.75,74.15338134765625,138.20838928222656,16207.509765625,22405.599609375,40109.23046875,22.22663116455078,1925.9100341796875,4398.41015625,2455.360107421875,10.3149995803833,2074.31005859375,5130.9501953125,56.24332809448242,85.34602355957031,,,7735.7998046875,33.1175651550293,11712.2001953125,21531.099609375,1362.5899658203125,3039.305908203125,497.4100036621094,9438.240234375,3122.2099609375,11477.7998046875,1996.449951171875,19305.310546875,67.79049682617188,12434.58984375,3439.56005859375,21.52728271484375
2024-03-05,851.1599731445312,3370.510009765625,7988.2998046875,38.51123046875,3663.60009765625,8860.453125,73677.1328125,128098.0,7932.81982421875,14.460000038146973,3565.510009765625,17698.400390625,,38585.19140625,,4893.06982421875,7646.2001953125,19271.0,104.0368423461914,34.164878845214844,16162.6396484375,10117.099609375,55476.25,,9509.9501953125,75941.328125,7247.4599609375,1536.97998046875,2649.39990234375,25995.470703125,992684.0,3300.889892578125,74.01994323730469,137.1330108642578,15939.58984375,22356.30078125,40097.62890625,22.22663116455078,1904.6199951171875,4368.47021484375,2449.0400390625,10.3149995803833,2053.7099609375,5078.64990234375,55.41522979736328,84.47183227539062,,,7724.2001953125,33.015377044677734,11685.2099609375,21525.900390625,1359.260009765625,3047.79296875,496.2699890136719,9416.7998046875,3107.10009765625,11463.740234375,1983.219970703125,19386.919921875,68.15892791748047,12470.150390625,3426.47998046875,21.266910552978516
2024-03-06,857.02001953125,3390.449951171875,7990.2998046875,38.55830764770508,3695.030029296875,8744.552734375,74085.9921875,128890.0,7954.740234375,14.5,3551.050048828125,17716.7109375,,38661.05078125,,4915.490234375,7679.2998046875,19473.19921875,104.84650421142578,34.57126998901367,16438.08984375,10197.2001953125,55284.51171875,,9633.349609375,77227.671875,7329.80078125,1531.510009765625,2641.489990234375,26159.91015625,999642.0,3310.580078125,74.8968276977539,138.15951538085938,16031.5400390625,22474.05078125,40090.78125,22.430204391479492,1908.0400390625,4370.89013671875,2460.81005859375,,2068.090087890625,5104.759765625,56.70552062988281,84.95311737060547,,,7733.5,33.40554428100586,11825.83984375,21594.0,1370.550048828125,3039.930908203125,498.2099914550781,9395.650390625,3136.139892578125,11546.4697265625,1987.6199951171875,19499.44921875,69.19634246826172,12561.900390625,3448.7900390625,21.573780059814453
2024-03-07,868.739990234375,3386.0,8026.7001953125,38.45473098754883,3718.280029296875,9054.15234375,74119.390625,128340.0,8016.22021484375,14.4399995803833,3529.719970703125,17842.849609375,,38791.3515625,,4974.22021484375,7692.5,19584.0,105.93905639648438,34.72248077392578,16229.7802734375,10319.599609375,55049.48828125,,9661.5,77323.1015625,7373.9638671875,1535.8299560546875,2647.6201171875,26167.609375,994808.0,3315.679931640625,75.78323364257812,139.64552307128906,16273.3798828125,22493.55078125,39598.7109375,22.64303207397461,1951.1199951171875,4407.9501953125,2471.570068359375,,2084.739990234375,5157.35986328125,57.389183044433594,86.0925064086914,,,7763.7001953125,34.11155700683594,11814.7998046875,21794.599609375,1372.1600341796875,3027.40087890625,503.1600036621094,9267.1201171875,3133.780029296875,11575.3701171875,1970.77001953125,19693.51953125,69.16724395751953,12577.8798828125,3485.02001953125,21.397096633911133
